,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2018-02-05,25.15,74.58000200000001,,87.139999,25.889999,17.809998999999998,430.0,2164.0,62.48,164.550003,54.98,38.23,247.80000299999998,78.720001,71.992203,701.5,87.459999,222.05000299999998,228.399994,2443.0,128.332993,143.350006,410.5,348.399994,92.120003,499.700012,128.5,18.459999,131.25,305.0
2018-02-06,24.280001000000002,72.300003,,98.599998,25.309998999999998,16.74,419.700012,2124.0,60.400002,162.5,53.939999,36.740002000000004,240.0,76.900002,69.870598,678.5,84.720001,217.850006,223.0,2367.0,125.667,141.75,398.600006,335.899994,88.599998,491.0,124.599998,17.719998999999998,127.699997,294.5
2018-02-07,24.73,73.379997,,103.650002,25.799999,17.110001,426.60000599999995,2148.0,62.080002,165.5,54.32,37.400002,239.899994,78.019997,70.896004,698.5,85.739998,220.399994,227.80000299999998,2405.0,127.917,144.550003,408.600006,340.600006,90.18,506.200012,125.699997,18.09,130.600006,301.600006
2018-02-08,23.07,71.300003,,107.699997,24.85,16.424999,414.100006,2095.0,60.080002,160.600006,53.02,36.040001000000004,229.69999700000002,76.099998,69.074997,674.5,85.0,217.44999700000002,221.19999700000002,2335.0,124.167,140.600006,400.600006,332.100006,92.059998,496.299988,121.099998,17.51,125.5,300.5
2018-02-09,22.700001,70.599998,,103.5,24.709999,16.305,409.600006,2087.0,59.279999,159.649994,53.0,35.25,223.80000299999998,75.699997,68.420898,664.5,83.720001,215.94999700000002,217.0,2317.0,122.583,141.75,392.299988,328.100006,92.199997,489.39999400000005,119.199997,17.235001,125.050003,297.299988
2018-02-12,23.0,71.879997,,104.699997,25.190001000000002,16.485001,412.200012,2116.0,60.380001,161.399994,53.779999,35.84,230.399994,76.940002,69.729202,677.0,84.82,218.94999700000002,220.0,2352.0,125.0,145.050003,401.600006,333.299988,93.559998,501.39999400000005,119.699997,17.485001,127.300003,303.0
2018-02-13,22.700001,71.699997,,105.599998,24.940001000000002,16.49,411.100006,2112.0,59.639998999999996,159.649994,53.139998999999996,35.720001,229.19999700000002,76.18,69.00430300000001,671.0,83.720001,217.94999700000002,218.600006,2329.0,125.167,144.050003,396.399994,330.100006,93.400002,501.60000599999995,117.599998,17.299999,127.0,301.0
2018-02-14,22.99,72.940002,,110.25,24.34,17.115,416.299988,2141.0,60.540001000000004,161.350006,53.779999,36.810001,237.5,77.32,70.13580300000001,680.5,84.0,222.600006,221.19999700000002,2350.0,126.0,145.100006,403.600006,332.600006,94.879997,510.39999400000005,118.0,17.545,130.0,305.899994
2018-02-15,23.43,74.260002,,114.099998,24.639999,17.219998999999998,421.700012,2140.0,61.299999,162.649994,54.400002,37.540001000000004,242.69999700000002,75.699997,70.383301,679.5,85.0,223.399994,224.399994,2365.0,128.332993,146.850006,408.899994,334.5,95.019997,510.0,122.5,17.65,134.399994,307.799988
2018-02-16,23.610001,74.779999,,109.800003,23.93,17.379998999999998,428.0,2159.0,61.799999,165.300003,54.82,38.07,246.399994,75.739998,71.426399,686.5,85.620003,225.5,226.600006,2381.0,129.582993,147.75,415.200012,335.799988,94.400002,513.799988,124.5,17.799999,136.399994,308.200012
2018-02-19,23.48,74.480003,,109.900002,23.639999,17.334999,422.799988,2129.0,61.279999,164.100006,54.599998,37.439999,242.399994,74.959999,70.436401,681.5,84.599998,223.149994,221.80000299999998,2358.0,127.167,145.399994,408.200012,340.299988,95.059998,510.200012,122.699997,17.725,133.449997,308.700012
2018-02-20,23.74,75.239998,,110.849998,23.82,17.549999,428.299988,2156.0,61.740002000000004,164.300003,55.34,37.82,246.899994,75.199997,71.1259,683.5,84.82,223.899994,225.0,2408.0,129.25,145.25,410.600006,342.600006,96.379997,510.39999400000005,115.400002,17.985001,135.100006,310.799988
2018-02-21,23.59,76.0,,111.199997,24.02,17.605,428.700012,2168.0,62.240002000000004,164.25,55.759997999999996,37.959998999999996,246.0,75.040001,70.896004,697.5,85.300003,223.5,226.80000299999998,2423.0,130.832993,146.399994,411.799988,343.0,96.440002,511.0,114.0,18.129998999999998,135.800003,313.600006
2018-02-22,23.389999,75.739998,,109.0,23.959999,17.545,428.60000599999995,2172.0,61.82,163.300003,55.299999,37.619999,245.0,75.599998,70.701599,693.5,84.360001,223.30000299999998,225.80000299999998,2412.0,129.582993,146.850006,406.899994,339.600006,95.099998,509.60000599999995,109.099998,18.094998999999998,134.550003,311.5
2018-02-23,23.309998999999998,75.839996,,111.150002,23.57,17.440001000000002,427.39999400000005,2158.0,61.52,163.25,55.459998999999996,37.599998,240.399994,75.760002,70.171204,688.5,84.120003,222.05000299999998,225.0,2409.0,128.667007,147.449997,404.5,339.799988,97.440002,514.0,107.199997,18.08,134.5,312.799988
2018-02-26,23.35,76.139999,,109.199997,23.66,17.545,430.5,2180.0,61.759997999999996,163.899994,55.860001000000004,37.799999,245.80000299999998,76.519997,71.161201,693.5,84.839996,223.30000299999998,224.399994,2422.0,130.832993,149.899994,408.200012,342.200012,98.220001,516.799988,113.699997,18.209999,134.5,314.200012
2018-02-27,23.379998999999998,76.519997,,111.5,23.67,17.719998999999998,430.5,2167.0,61.720001,162.800003,55.700001,37.68,242.69999700000002,75.91999799999999,70.577797,690.5,84.099998,223.25,223.80000299999998,2443.0,129.582993,149.199997,401.100006,344.799988,97.279999,513.799988,113.400002,18.24,134.100006,313.5
2018-02-28,23.059998999999998,76.260002,,111.849998,23.700001,17.559998999999998,428.200012,2157.0,61.599998,154.699997,55.380001,37.389998999999996,240.80000299999998,75.279999,69.9767,687.0,83.260002,219.30000299999998,221.600006,2407.0,129.667007,148.399994,399.799988,343.0,96.5,512.0,110.900002,18.07,133.199997,312.0
2018-03-01,22.84,69.980003,,108.800003,23.059998999999998,17.225,422.10000599999995,2146.0,60.139998999999996,152.050003,55.0,36.349998,232.80000299999998,74.480003,69.340202,672.5,81.720001,218.600006,217.399994,2356.0,125.917,145.800003,389.5,339.600006,95.839996,504.39999400000005,109.0,17.73,128.800003,307.100006
2018-03-02,22.32,68.860001,,105.449997,22.52,16.6,413.899994,2104.0,58.580002,149.050003,50.860001000000004,35.779999,230.5,73.5,68.297096,659.5,80.699997,217.75,211.399994,2320.0,122.167,144.100006,384.899994,329.700012,93.480003,498.89999400000005,108.699997,17.120001000000002,126.900002,299.5
2018-03-05,22.68,69.82,,110.599998,22.879998999999998,16.85,424.299988,2155.0,59.48,150.25,52.560001,36.82,233.100006,75.120003,69.658401,671.0,82.379997,224.350006,214.0,2355.0,125.083,146.850006,394.5,332.600006,94.839996,507.39999400000005,112.400002,17.280001000000002,130.0,305.299988
2018-03-06,22.799999,69.58000200000001,,114.5,22.940001000000002,16.92,420.60000599999995,2157.0,59.68,150.25,52.200001,37.139998999999996,233.69999700000002,74.760002,67.589897,671.5,82.41999799999999,225.0,213.600006,2373.0,124.833,147.149994,394.200012,334.600006,95.360001,505.60000599999995,111.800003,17.41,132.199997,304.5
2018-03-07,22.74,69.959999,,117.75,23.120001000000002,17.035,424.39999400000005,2170.0,59.84,148.699997,52.459998999999996,36.869999,231.399994,74.339996,68.067299,673.5,82.599998,226.399994,213.0,2400.0,126.167,149.050003,396.0,334.100006,95.699997,504.39999400000005,111.099998,17.35,133.600006,304.299988
2018-03-08,23.049999,70.32,,118.650002,23.450001,17.174999,431.700012,2201.0,60.34,149.699997,53.02,37.52,234.5,75.639999,69.092697,680.5,83.41999799999999,228.75,216.0,2432.0,128.167007,153.850006,398.100006,337.399994,96.720001,507.799988,113.5,17.49,134.399994,308.899994
2018-03-09,23.309998999999998,70.400002,,119.75,23.620001000000002,17.254998999999998,435.799988,2216.0,60.599998,149.550003,53.119999,37.310001,235.69999700000002,76.260002,69.269501,686.0,84.139999,229.0,217.19999700000002,2451.0,128.917007,156.300003,402.700012,337.899994,96.91999799999999,509.60000599999995,115.800003,17.405001000000002,137.75,309.700012
2018-03-12,23.16,70.32,,120.0,23.66,17.415001,436.200012,2223.0,61.18,149.199997,53.419998,37.439999,235.899994,76.5,69.53469799999999,687.5,84.699997,229.80000299999998,214.0,2471.0,128.5,156.5,406.100006,340.0,97.339996,509.799988,116.5,17.620001000000002,137.800003,312.299988
2018-03-13,22.959999,69.379997,,118.0,23.540001,17.174999,435.0,2204.0,60.220001,148.199997,52.400002,36.889998999999996,230.0,76.160004,68.68609599999999,681.0,84.41999799999999,228.19999700000002,210.19999700000002,2438.0,126.833,153.149994,401.200012,336.700012,96.239998,506.0,116.5,17.280001000000002,136.0,309.200012
2018-03-14,22.85,69.91999799999999,,118.900002,23.360001,17.084999,437.39999400000005,2144.0,60.200001,148.100006,52.599998,37.060001,231.69999700000002,76.260002,68.809799,683.5,83.459999,228.25,208.600006,2437.0,125.833,153.0,391.600006,337.799988,95.540001,506.39999400000005,117.400002,17.245001000000002,133.100006,309.200012
2018-03-15,22.98,70.620003,,118.400002,23.4,17.26,440.10000599999995,2159.0,61.32,148.399994,53.18,37.610001000000004,235.30000299999998,76.440002,68.986603,692.5,84.800003,220.80000299999998,211.600006,2457.0,127.5,154.850006,396.899994,344.700012,96.860001,508.200012,117.300003,17.52,140.050003,313.799988
2018-03-16,23.09,70.58000200000001,,116.349998,23.16,17.42,431.299988,2142.0,61.48,147.149994,53.200001,37.41,238.399994,76.5,68.951202,698.0,85.08000200000001,220.05000299999998,210.80000299999998,2458.0,126.5,153.899994,396.299988,344.0,96.839996,506.60000599999995,116.0,17.639999,143.5,314.200012
2018-03-19,22.719998999999998,70.459999,,113.0,23.049999,17.135,429.60000599999995,2136.0,60.720001,146.699997,53.0,37.34,235.399994,75.900002,68.385498,706.5,85.459999,219.350006,209.80000299999998,2458.0,124.667,150.949997,404.899994,340.700012,95.41999799999999,502.60000599999995,113.5,17.334999,143.0,309.700012
2018-03-20,22.92,70.019997,,113.900002,23.35,17.315001000000002,430.200012,2155.0,61.5,146.699997,53.119999,37.57,236.30000299999998,75.800003,68.544601,731.5,87.32,219.399994,210.600006,2452.0,124.333,151.350006,413.600006,345.299988,96.099998,479.299988,115.800003,17.59,143.350006,312.700012
2018-03-21,22.77,68.940002,,115.349998,23.280001000000002,16.795,432.0,2162.0,60.740002000000004,145.550003,53.060001,37.02,235.0,74.699997,68.5093,735.5,87.68,219.100006,208.600006,2377.0,125.417,151.199997,413.299988,342.799988,95.440002,472.200012,115.0,17.299999,143.199997,310.399994
2018-03-22,22.27,67.400002,,111.599998,22.49,16.299999,423.700012,2151.0,58.439999,144.75,52.040001000000004,35.98,228.100006,74.099998,67.519203,722.5,85.91999799999999,216.399994,202.399994,2345.0,123.5,149.0,408.600006,336.700012,93.959999,466.60000599999995,111.300003,16.700001,143.5,305.100006
2018-03-23,22.1,66.91999799999999,,109.550003,22.57,16.08,419.799988,2153.0,58.259997999999996,144.149994,51.599998,35.549999,227.100006,73.699997,66.546799,711.5,85.120003,216.0,201.199997,2320.0,122.667,148.050003,403.600006,332.600006,93.440002,467.0,111.599998,16.58,143.600006,300.200012
2018-03-26,21.860001,66.339996,,108.849998,22.389999,15.775,416.299988,2105.0,57.860001000000004,144.75,51.200001,35.040001000000004,223.30000299999998,73.0,65.768898,705.5,84.639999,214.399994,199.300003,2293.0,121.083,147.699997,406.0,332.299988,93.239998,461.60000599999995,110.400002,16.51,144.350006,311.200012
2018-03-27,22.4,67.58000200000001,,112.5,22.700001,15.975,421.799988,2122.0,58.52,146.75,51.860001000000004,35.349998,226.399994,74.0,67.13020300000001,708.5,85.379997,217.44999700000002,203.600006,2326.0,123.0,149.25,410.700012,336.0,93.980003,468.700012,114.0,16.77,147.100006,315.899994
2018-03-28,22.48,67.91999799999999,,101.75,23.059998999999998,15.985,424.799988,2157.0,58.919998,148.199997,51.900002,34.950001,227.100006,75.58000200000001,68.915901,710.5,84.720001,221.0,205.199997,2348.0,123.833,151.850006,419.700012,339.700012,95.160004,475.0,114.0,16.865,147.699997,316.5
2018-03-29,22.719998999999998,68.0,,99.860001,22.809998999999998,15.99,422.39999400000005,2176.0,58.740002000000004,150.300003,52.299999,34.959998999999996,225.19999700000002,75.620003,68.297096,710.0,85.760002,219.100006,206.0,2348.0,124.75,151.800003,421.39999400000005,340.299988,97.279999,473.60000599999995,114.400002,16.795,147.25,313.399994
2018-04-03,22.24,66.720001,,97.58000200000001,22.66,15.78,418.399994,2164.0,57.939999,148.5,51.799999,34.720001,220.80000299999998,74.379997,67.819702,705.0,85.199997,215.80000299999998,202.199997,2322.0,123.667,148.199997,419.700012,339.299988,96.400002,464.299988,110.0,16.51,146.850006,310.100006
2018-04-04,21.059998999999998,66.440002,,95.139999,22.33,15.475,415.0,2138.0,57.060001,148.699997,51.400002,34.099998,219.80000299999998,74.199997,67.855103,696.0,85.0,214.350006,198.600006,2312.0,121.417,144.25,419.100006,334.899994,92.68,464.799988,106.0,16.190001000000002,144.0,309.700012
2018-04-05,21.809998999999998,68.08000200000001,,99.339996,23.09,15.9,424.299988,2199.0,58.380001,151.100006,53.119999,35.110001000000004,229.19999700000002,75.620003,69.446297,705.5,86.300003,218.55000299999998,202.600006,2365.0,124.583,148.5,431.10000599999995,338.5,94.0,473.39999400000005,107.5,16.68,149.0,311.0
2018-04-06,21.51,67.339996,,98.0,22.93,15.67,413.399994,2210.0,57.759997999999996,149.850006,52.860001000000004,34.799999,227.80000299999998,75.980003,68.66840400000001,701.0,85.860001,217.19999700000002,199.800003,2358.0,122.833,149.050003,429.799988,340.5,94.099998,451.0,107.400002,16.52,151.649994,298.100006
2018-04-09,21.74,67.91999799999999,,99.059998,22.82,15.7,413.600006,2210.0,57.580002,150.850006,52.700001,34.759997999999996,227.30000299999998,76.0,68.58000200000001,704.5,87.099998,217.55000299999998,199.800003,2365.0,122.5,149.100006,431.799988,341.0,95.120003,450.799988,108.199997,16.58,151.75,297.5
2018-04-10,22.0,68.5,,103.0,23.1,15.89,414.700012,2156.0,57.880001,150.600006,52.599998,35.259997999999996,230.0,76.699997,69.516998,710.0,89.099998,218.0,200.199997,2387.0,123.583,150.050003,438.799988,341.399994,95.040001,452.10000599999995,111.099998,16.715,155.0,298.299988
2018-04-11,21.809998999999998,67.400002,,104.0,23.200001,15.73,411.899994,2161.0,57.16,149.649994,52.279999,35.209998999999996,225.19999700000002,76.5,68.774498,707.0,88.91999799999999,217.69999700000002,199.399994,2368.0,121.083,148.199997,437.0,339.600006,93.980003,451.0,111.5,16.625,154.75,301.700012
2018-04-12,21.93,67.379997,,104.699997,23.83,15.905,412.899994,2160.0,58.34,151.050003,52.82,35.68,233.5,76.139999,69.5877,714.5,90.68,218.5,201.399994,2373.0,122.083,150.399994,446.10000599999995,344.899994,94.720001,451.10000599999995,114.300003,16.834999,155.850006,307.299988
2018-04-13,22.07,67.099998,,104.199997,23.959999,15.815,416.100006,2171.0,57.240002000000004,152.399994,53.200001,35.779999,234.30000299999998,76.5,69.11039699999999,717.0,91.940002,217.100006,202.800003,2378.0,122.167,153.550003,453.5,345.299988,95.279999,453.299988,113.699997,16.875,143.850006,307.299988
2018-04-16,22.1,67.059998,,103.800003,23.93,15.75,417.299988,2162.0,57.16,152.399994,53.099998,35.619999,235.19999700000002,74.660004,68.792099,715.0,92.0,216.55000299999998,202.399994,2376.0,121.833,153.699997,452.200012,345.899994,95.360001,454.39999400000005,113.800003,16.860001,144.899994,308.700012
2018-04-17,22.48,68.360001,,104.199997,24.360001,16.0,424.0,2190.0,57.82,152.5,53.580002,36.5,241.5,75.339996,69.870598,723.5,93.82,216.600006,205.600006,2402.0,123.25,156.449997,458.60000599999995,349.399994,95.879997,455.299988,116.400002,16.955,150.0,313.200012
2018-04-18,22.57,69.120003,,104.150002,24.59,16.01,428.5,2206.0,57.700001,152.100006,54.419998,36.639998999999996,241.0,75.239998,69.658401,718.5,94.400002,216.55000299999998,206.399994,2410.0,125.833,158.5,461.89999400000005,353.100006,96.160004,455.10000599999995,118.199997,16.934998999999998,150.0,314.299988
2018-04-19,23.6,69.58000200000001,,98.68,24.629998999999998,16.115,429.299988,2199.0,58.18,152.100006,55.080002,36.610001000000004,245.30000299999998,75.400002,68.314796,719.5,93.459999,216.5,207.199997,2426.0,123.75,159.149994,460.39999400000005,355.899994,97.059998,456.299988,118.900002,17.120001000000002,147.0,312.799988
2018-04-20,23.68,69.199997,,96.0,24.68,16.190001000000002,429.60000599999995,2204.0,58.5,153.0,55.34,36.709998999999996,245.0,75.199997,67.253998,717.0,92.879997,215.649994,206.199997,2416.0,122.333,160.449997,467.10000599999995,356.700012,97.559998,462.89999400000005,119.0,17.200001,147.399994,313.700012
2018-04-23,23.790001,68.639999,,95.620003,24.809998999999998,16.285,430.0,2205.0,58.099998,154.699997,55.139998999999996,37.099998,244.69999700000002,74.940002,67.218597,721.0,93.019997,217.600006,207.399994,2416.0,123.167,161.699997,469.89999400000005,359.399994,98.059998,465.299988,125.5,16.77,149.75,314.299988
2018-04-24,23.639999,67.32,,87.0,25.08,16.200001,426.799988,2218.0,58.599998,156.5,54.720001,37.009997999999996,244.30000299999998,75.379997,66.9711,721.5,92.800003,219.19999700000002,204.600006,2406.0,122.333,161.300003,467.10000599999995,357.899994,94.360001,465.60000599999995,125.300003,16.715,148.5,315.0
2018-04-25,22.950001,64.900002,,85.660004,23.23,16.775,423.5,2188.0,57.98,153.449997,54.240002000000004,36.599998,239.0,75.239998,66.511398,707.5,92.879997,217.75,202.600006,2367.0,119.667,161.149994,463.799988,357.100006,93.800003,464.799988,123.300003,16.459999,152.699997,312.899994
