:TYPE	id:int	interessenbindung_id:int	jahr:int	verguetung:int	beschreibung:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	freigabe_datum:localdatetime	parlamentarier_id:END_ID(parlamentarier_id)	organisation_id:START_ID(organisation_id)
VERGUETED	498	3799	2016	1000				"M. Reynard"	2020-11-30T14:47:43	174	1366
VERGUETED	499	3800	2016	"0"				"M. Reynard"	2020-11-30T14:47:43	174	3714
VERGUETED	500	4793	2016	"0"				"M. Reynard"	2020-11-30T14:47:43	174	5047
VERGUETED	501	4794	2016	"0"				"M. Reynard"	2020-11-30T14:47:43	174	182
VERGUETED	502	3636	2016	3000		"http://www.derbund.ch/schweiz/standard/heikle-nebenjobs-von-regierungsraeten/story/25010802"			2020-04-16T08:53:54	309	700
VERGUETED	505	3890	2016	3000		"http://www.derbund.ch/schweiz/standard/heikle-nebenjobs-von-regierungsraeten/story/25010802"			2020-03-29T08:22:57	317	700
VERGUETED	507	2442	2015	12000				"M. Aebischer, 24.6.2016"	2019-09-18T16:39:37	40	2665
VERGUETED	510	825	2016	16940	"Vergütung"	"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	1123
VERGUETED	511	825	2015	27286	"Vergütung"	"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	1123
VERGUETED	512	5481	2016	69125	"Lohn"	"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	915
VERGUETED	513	5481	2015	22377	"Lohn"	"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	915
VERGUETED	515	4122	2016	1500	"Spesen"			"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	4057
VERGUETED	516	4124	2016	5102				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	4058
VERGUETED	517	4711	2016	5010				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	4985
VERGUETED	518	5506	2016	5040	"Spesen"			"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	877
VERGUETED	519	4712	2016	5510				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	4987
VERGUETED	520	4125	2016	"0"				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	173
VERGUETED	521	4127	2016	"0"				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	4059
VERGUETED	522	4719	2016	"0"				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	340
VERGUETED	523	4126	2016	"0"				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	67
VERGUETED	524	4128	2016	"0"				"Mail B. Gysi, 29.5.17"	2020-03-26T08:20:04	110	231
VERGUETED	526	18	2018	"0"	"Ehrenamtlich"			"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	17
VERGUETED	527	1725	2017	5000	"Entschädigungen und Spesen"			"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	877
VERGUETED	530	16	2016	"0"				"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	16
VERGUETED	531	1032	2016	"0"				"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	1380
VERGUETED	533	5535	2016	"0"				"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	5465
VERGUETED	535	676	2016	"0"				"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	895
VERGUETED	536	665	2016	"0"				"E-Mail Carobbio 29.5.17"	2020-06-15T10:55:11	4	878
VERGUETED	538	261	2016	"0"	"Ehrenamtlich"			"E-Mail Rechsteiner (via Sina Bühler), 30.5.2017"	2020-03-08T22:28:21	36	266
VERGUETED	539	5538	2016	"0"				"Mail Carobbio 27.5.17"	2020-06-15T10:55:11	4	5468
VERGUETED	540	5540	2016	"0"				"Mail Carobbio 27.5.17"	2020-06-15T10:55:11	4	5469
VERGUETED	542	294	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	309
VERGUETED	543	295	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	310
VERGUETED	545	5199	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	5312
VERGUETED	546	89	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	105
VERGUETED	548	1717	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	1800
VERGUETED	549	5094	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	5245
VERGUETED	550	5100	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	5246
VERGUETED	551	5101	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	4770
VERGUETED	552	5102	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, 6.6.17"	2020-03-26T08:34:35	14	748
VERGUETED	574	5600	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, Juni 2017"	2020-03-26T08:34:35	14	5496
VERGUETED	575	5599	2017	"0"	"Ehrenamtlich"			"Mail Ch. Lohr, Juni 2017"	2020-03-26T08:34:35	14	127
VERGUETED	579	1007	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1352
VERGUETED	580	1019	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1064
VERGUETED	582	1025	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1366
VERGUETED	583	5476	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	5452
VERGUETED	584	1015	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1355
VERGUETED	585	1013	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1353
VERGUETED	586	1016	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1363
VERGUETED	588	4655	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	4954
VERGUETED	589	1020	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	34
VERGUETED	590	5475	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1382
VERGUETED	591	5473	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	5451
VERGUETED	592	1021	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	604
VERGUETED	593	1022	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1365
VERGUETED	594	1030	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	6454
VERGUETED	595	1018	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1364
VERGUETED	597	1028	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1368
VERGUETED	598	1026	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	576
VERGUETED	599	5472	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	5450
VERGUETED	600	1029	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	179
VERGUETED	601	1027	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1367
VERGUETED	603	5471	2017	1000				"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	5449
VERGUETED	604	432	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	140
VERGUETED	605	999	2017	10000				"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1350
VERGUETED	606	1031	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57	159	1377
VERGUETED	614	4762	2016	7680				"Mail P. Seiler Graf"	2020-11-30T14:18:55	304	5025
VERGUETED	616	5602	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55	304	5497
VERGUETED	620	5601	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55	304	3341
VERGUETED	622	2872	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55	304	717
VERGUETED	691	580	2017	"0"	"Ehrenamtlich"			"Mail Badran Juni 2017"	2019-09-18T17:55:26	49	347
VERGUETED	692	4810	2017	"0"	"Ehrenamtlich"			"Mail Badran Juni 2017"	2019-09-18T17:55:26	49	5105
VERGUETED	694	3386	2017	"0"	"Ehrenamtlich"			"E-Mail Rechsteiner 6.6.17"	2020-03-08T22:28:21	36	191
VERGUETED	697	261	2017	"0"	"Ehrenamtlich"			"E-Mail Rechsteiner 6.6.17"	2020-03-08T22:28:21	36	266
VERGUETED	723	5631	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	5517
VERGUETED	724	5629	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	1366
VERGUETED	725	5625	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	5514
VERGUETED	726	5627	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	5515
VERGUETED	727	5626	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	5513
VERGUETED	728	5630	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	1349
VERGUETED	729	5633	2016	40000	"30%-Pensum"			"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	425
VERGUETED	730	5632	2016	36000				"Mail Bendahan August 2017"	2019-09-12T16:31:05	323	5518
VERGUETED	731	5628	2016	"0"	"Jährlich variierende Aufwandentschädigung"				2019-09-12T16:31:05	323	5516
VERGUETED	732	5051	2016	40000		"https://www.tagesanzeiger.ch/schweiz/standard/von-uns-dreien-verdiene-ich-am-wenigsten/story/21860742"			2020-03-23T16:09:01	15	346
VERGUETED	734	5638	2017	20000		"https://www.tagesanzeiger.ch/schweiz/standard/Isabelle-Moret-redet-ihren-Lohn-klein/story/18814218"			2020-03-23T16:09:01	15	5086
VERGUETED	742	5652	2017	45000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5537
VERGUETED	743	5653	2017	10000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5538
VERGUETED	745	755	2017	15000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	154
VERGUETED	746	753	2017	5000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	1005
VERGUETED	813	5696	2018	"0"	"Ehrenamtlich"			"Mail Helfenstein Januar 2018"	2020-06-19T08:04:08	265	5574
VERGUETED	814	5810	2018	6000				"Mail Urs Helfenstein, Januar 2018"	2020-06-19T08:04:08	265	19
VERGUETED	851	2455	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2672
VERGUETED	852	2451	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2671
VERGUETED	853	2460	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	989
VERGUETED	855	2457	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2673
VERGUETED	856	2449	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2670
VERGUETED	857	5527	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	5464
VERGUETED	858	2461	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2675
VERGUETED	859	1243	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	1504
VERGUETED	860	2464	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2676
VERGUETED	861	5095	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	5245
VERGUETED	862	2466	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2677
VERGUETED	863	5464	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	5447
VERGUETED	864	2469	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2680
VERGUETED	865	2452	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	1079
VERGUETED	867	5202	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	5313
VERGUETED	868	1982	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2152
VERGUETED	869	2262	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	340
VERGUETED	870	2458	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37	40	2674
VERGUETED	872	5927	2017	12000				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37	40	2667
VERGUETED	873	5445	2017	9547				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37	40	179
VERGUETED	874	2456	2017	20704				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37	40	1897
VERGUETED	875	2442	2017	12000				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37	40	2665
VERGUETED	876	2447	2017	15600				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37	40	2668
VERGUETED	881	5929	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	524
VERGUETED	882	5931	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	5730
VERGUETED	883	5928	2017	"0"	"Ehrenamtlich"			"Aebsicher, 3.3.18"	2019-09-18T16:39:37	40	1751
VERGUETED	884	5935	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	1108
VERGUETED	885	5934	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	2576
VERGUETED	886	5930	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	98
VERGUETED	887	5936	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37	40	415
VERGUETED	888	5481	2017	65352		"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	915
VERGUETED	889	825	2017	8355		"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13	161	1123
VERGUETED	890	5480	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	402
VERGUETED	891	827	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	674
VERGUETED	892	5478	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	3589
VERGUETED	893	5198	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	5312
VERGUETED	894	5477	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	2226
VERGUETED	896	826	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	1124
VERGUETED	898	838	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13	161	1136
VERGUETED	901	5780	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	2682
VERGUETED	902	2208	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	311
VERGUETED	903	2050	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	384
VERGUETED	904	2051	2018	3800				"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	1194
VERGUETED	906	2061	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	2229
VERGUETED	907	2062	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	2230
VERGUETED	908	2063	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	365
VERGUETED	909	2064	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	1348
VERGUETED	910	2065	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	602
VERGUETED	911	2066	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	477
VERGUETED	914	5778	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	3585
VERGUETED	915	5779	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	1154
VERGUETED	916	5781	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	3159
VERGUETED	917	5782	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	5649
VERGUETED	918	5783	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	5650
VERGUETED	919	5784	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	1375
VERGUETED	920	5785	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	4787
VERGUETED	921	5786	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	1079
VERGUETED	923	5020	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	5205
VERGUETED	924	2492	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	2714
VERGUETED	925	499	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	637
VERGUETED	926	2552	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	2551
VERGUETED	927	5117	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13	93	5257
VERGUETED	928	755	2018	17000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	154
VERGUETED	929	753	2018	5000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	1005
VERGUETED	934	5652	2018	45000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5537
VERGUETED	935	5653	2018	10000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5538
VERGUETED	937	757	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	1008
VERGUETED	938	1273	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	1504
VERGUETED	939	5387	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5123
VERGUETED	942	2475	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	2680
VERGUETED	943	5996	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	5756
VERGUETED	945	3971	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48	210	3893
VERGUETED	995	5118	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	5257
VERGUETED	996	3692	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	3603
VERGUETED	997	2894	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	2977
VERGUETED	998	3695	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	997
VERGUETED	999	3694	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	1153
VERGUETED	1000	3693	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30	283	3604
VERGUETED	1001	3688	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30	283	3599
VERGUETED	1003	3691	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30	283	3602
VERGUETED	1004	6003	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30	283	5757
VERGUETED	1006	5983	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14	331	5749
VERGUETED	1007	5985	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14	331	5751
VERGUETED	1008	5986	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14	331	5752
VERGUETED	1009	5989	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14	331	5753
VERGUETED	1010	3322	2018	1000	"600-1000 Fr. Sitzungsgeld und Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	3326
VERGUETED	1011	3324	2018	200	"150-200 Fr. Sitzungsgeld und Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	3328
VERGUETED	1013	3327	2018	800	"Sitzungsgeld und Spesen"				2020-03-26T11:30:04	195	3330
VERGUETED	1014	3328	2018	10000	"Entschädigung inkl. Spesen"				2020-03-26T11:30:04	195	3331
VERGUETED	1015	3323	2018	30000	"Entschädigung inkl. Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	3327
VERGUETED	1016	5990	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	5754
VERGUETED	1017	1716	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	1800
VERGUETED	1018	2474	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	2680
VERGUETED	1019	2053	2018	250	"Entschädigung inkl. Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	98
VERGUETED	1020	5000	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04	195	5200
VERGUETED	1021	3326	2018	"0"					2020-03-26T11:30:04	195	3329
VERGUETED	1022	3434	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	365
VERGUETED	1024	4289	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	4303
VERGUETED	1025	5120	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	5257
VERGUETED	1026	5214	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	5321
VERGUETED	1027	2465	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	2676
VERGUETED	1028	4288	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	4302
VERGUETED	1029	4790	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	2930
VERGUETED	1031	5466	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	5447
VERGUETED	1032	1692	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36	172	1758
VERGUETED	1062	3798	2018	5000				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	3713
VERGUETED	1063	6009	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	123
VERGUETED	1064	3800	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	3714
VERGUETED	1065	6010	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	1858
VERGUETED	1066	6011	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	5759
VERGUETED	1067	4780	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	5039
VERGUETED	1068	4795	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	5048
VERGUETED	1069	3802	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	3716
VERGUETED	1070	3803	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43	174	3717
VERGUETED	1071	6024	2018	"0"				"Mail Reynard 15.3.18"	2020-11-30T14:47:43	174	169
VERGUETED	1072	1729	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07	235	1801
VERGUETED	1073	4874	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07	235	5133
VERGUETED	1074	5222	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07	235	5322
VERGUETED	1104	6050	2018	1000	"Jahresentschädigung"			"Mail Töngi 19.4.18"	2020-04-16T09:04:14	334	884
VERGUETED	1106	6045	2018	"0"				"Mail Molina 23.4.18"	2020-11-21T09:08:13	332	5803
VERGUETED	1108	6049	2018	3080	"Lohn (brutto)"			"Mail Molina 24.4.18"	2020-11-21T09:08:13	332	340
VERGUETED	1112	1871	2017	66300	"Honorar VR-Präsidium und GA 1. Klasse"	"https://www.rhb.ch/fileadmin/user_upload/redaktion/Ueber_die_RhB/Unternehmen/Dokumente/Geschaeftsberichte/Geschaeftsbericht_2017_der_Rhaetischen_Bahn.pdf"		"Geschäftsbericht RhB 2017"	2020-04-16T09:23:05	223	1996
VERGUETED	1113	3910	2018	"0"				"E-Mail Mazzone 28.3.2018"	2020-03-12T15:52:15	295	3846
VERGUETED	1115	4563	2018	5000				"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15	295	581
VERGUETED	1116	5603	2018	"0"	"Ehrenamtlich"			"E-Mail Nazzone, 23.3.2018"	2020-03-12T15:52:15	295	5497
VERGUETED	1117	5256	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15	295	5335
VERGUETED	1118	4785	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15	295	340
VERGUETED	1119	4545	2018	1500				"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15	295	580
VERGUETED	1121	5993	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15	295	3313
VERGUETED	1122	1590	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	1672
VERGUETED	1123	5358	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	3280
VERGUETED	1124	1593	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	996
VERGUETED	1125	5448	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	5434
VERGUETED	1126	1578	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	753
VERGUETED	1127	1579	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11	55	1666
VERGUETED	1128	5758	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48	328	5635
VERGUETED	1129	5759	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48	328	2249
VERGUETED	1130	5760	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48	328	5636
