id	interessenbindung_id	jahr	verguetung	beschreibung	quelle_url	quelle_url_gueltig	quelle	freigabe_datum
595	1018	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
597	1028	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
598	1026	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
599	5472	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
600	1029	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
601	1027	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
603	5471	2017	1000				"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
604	432	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
605	999	2017	10000				"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
606	1031	2017	"0"	"Ehrenamtlich"			"Mail Nordmann Juni 2017"	2020-11-21T09:47:57
614	4762	2016	7680				"Mail P. Seiler Graf"	2020-11-30T14:18:55
616	5602	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55
620	5601	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55
622	2872	2016	"0"	"Ehrenamtlich"			"Mail P. Seiler Graf"	2020-11-30T14:18:55
691	580	2017	"0"	"Ehrenamtlich"			"Mail Badran Juni 2017"	2019-09-18T17:55:26
692	4810	2017	"0"	"Ehrenamtlich"			"Mail Badran Juni 2017"	2019-09-18T17:55:26
694	3386	2017	"0"	"Ehrenamtlich"			"E-Mail Rechsteiner 6.6.17"	2020-03-08T22:28:21
697	261	2017	"0"	"Ehrenamtlich"			"E-Mail Rechsteiner 6.6.17"	2020-03-08T22:28:21
723	5631	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
724	5629	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
725	5625	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
726	5627	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
727	5626	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
728	5630	2017	"0"	"Ehrenamtlich"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
729	5633	2016	40000	"30%-Pensum"			"Mail Bendahan August 2017"	2019-09-12T16:31:05
730	5632	2016	36000				"Mail Bendahan August 2017"	2019-09-12T16:31:05
731	5628	2016	"0"	"Jährlich variierende Aufwandentschädigung"				2019-09-12T16:31:05
732	5051	2016	40000		"https://www.tagesanzeiger.ch/schweiz/standard/von-uns-dreien-verdiene-ich-am-wenigsten/story/21860742"			2020-03-23T16:09:01
734	5638	2017	20000		"https://www.tagesanzeiger.ch/schweiz/standard/Isabelle-Moret-redet-ihren-Lohn-klein/story/18814218"			2020-03-23T16:09:01
742	5652	2017	45000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48
743	5653	2017	10000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48
745	755	2017	15000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48
746	753	2017	5000		"https://cewe.ch/transparenz/"			2020-11-30T14:35:48
813	5696	2018	"0"	"Ehrenamtlich"			"Mail Helfenstein Januar 2018"	2020-06-19T08:04:08
814	5810	2018	6000				"Mail Urs Helfenstein, Januar 2018"	2020-06-19T08:04:08
851	2455	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
852	2451	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
853	2460	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
855	2457	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
856	2449	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
857	5527	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
858	2461	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
859	1243	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
860	2464	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
861	5095	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
862	2466	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
863	5464	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
864	2469	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
865	2452	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
867	5202	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
868	1982	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
869	2262	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
870	2458	2018	"0"	"Ehrenamtlich"				2019-09-18T16:39:37
872	5927	2017	12000				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37
873	5445	2017	9547				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37
874	2456	2017	20704				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37
875	2442	2017	12000				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37
876	2447	2017	15600				"Mail Aebischer 3.3.18"	2019-09-18T16:39:37
881	5929	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
882	5931	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
883	5928	2017	"0"	"Ehrenamtlich"			"Aebsicher, 3.3.18"	2019-09-18T16:39:37
884	5935	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
885	5934	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
886	5930	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
887	5936	2017	"0"	"Ehrenamtlich"			"Aebischer, 3.3.18"	2019-09-18T16:39:37
888	5481	2017	65352		"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13
889	825	2017	8355		"http://www.eric-nussbaumer.ch/ueber-mich/meine-person/"			2020-03-24T10:56:13
890	5480	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
891	827	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
892	5478	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
893	5198	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
894	5477	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
896	826	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
898	838	2018	"0"	"Ehrenamtlich"				2020-03-24T10:56:13
901	5780	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
902	2208	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
903	2050	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
904	2051	2018	3800				"Mail Geissbühler März 18"	2020-04-19T19:29:13
906	2061	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
907	2062	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
908	2063	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
909	2064	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
910	2065	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
911	2066	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
914	5778	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
915	5779	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
916	5781	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
917	5782	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
918	5783	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
919	5784	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
920	5785	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
921	5786	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
923	5020	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
924	2492	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
925	499	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
926	2552	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
927	5117	2018	"0"	"Ehrenamtlich"			"Mail Geissbühler März 18"	2020-04-19T19:29:13
928	755	2018	17000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
929	753	2018	5000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
934	5652	2018	45000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
935	5653	2018	10000		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
937	757	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
938	1273	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
939	5387	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
942	2475	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
943	5996	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
945	3971	2018	"0"		"http://cewe.ch/transparenz/"			2020-11-30T14:35:48
995	5118	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
996	3692	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
997	2894	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
998	3695	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
999	3694	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
1000	3693	2018	"0"	"Ehrenamtlich"			"Mail Glarner 2018"	2020-03-08T19:58:30
1001	3688	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30
1003	3691	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30
1004	6003	2018	"0"				"Mail Glarner 8.3.18"	2020-03-08T19:58:30
1006	5983	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14
1007	5985	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14
1008	5986	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14
1009	5989	2018	"0"				"Mail Roduit 12.3.18"	2019-09-18T15:34:14
1010	3322	2018	1000	"600-1000 Fr. Sitzungsgeld und Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1011	3324	2018	200	"150-200 Fr. Sitzungsgeld und Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1013	3327	2018	800	"Sitzungsgeld und Spesen"				2020-03-26T11:30:04
1014	3328	2018	10000	"Entschädigung inkl. Spesen"				2020-03-26T11:30:04
1015	3323	2018	30000	"Entschädigung inkl. Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1016	5990	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1017	1716	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1018	2474	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1019	2053	2018	250	"Entschädigung inkl. Spesen"			"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1020	5000	2018	"0"				"Mail Streiff-Feller 13.3.18"	2020-03-26T11:30:04
1021	3326	2018	"0"					2020-03-26T11:30:04
1022	3434	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1024	4289	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1025	5120	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1026	5214	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1027	2465	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1028	4288	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1029	4790	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1031	5466	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1032	1692	2018	"0"				"Mail Reimann 11.3.18"	2020-04-19T19:29:36
1062	3798	2018	5000				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1063	6009	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1064	3800	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1065	6010	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1066	6011	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1067	4780	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1068	4795	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1069	3802	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1070	3803	2018	"0"				"Mail Reynard 14.3.18"	2020-11-30T14:47:43
1071	6024	2018	"0"				"Mail Reynard 15.3.18"	2020-11-30T14:47:43
1072	1729	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07
1073	4874	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07
1074	5222	2018	"0"	"Ehrenamtlich"				2020-11-30T14:17:07
1104	6050	2018	1000	"Jahresentschädigung"			"Mail Töngi 19.4.18"	2020-04-16T09:04:14
1106	6045	2018	"0"				"Mail Molina 23.4.18"	2020-11-21T09:08:13
1108	6049	2018	3080	"Lohn (brutto)"			"Mail Molina 24.4.18"	2020-11-21T09:08:13
1112	1871	2017	66300	"Honorar VR-Präsidium und GA 1. Klasse"	"https://www.rhb.ch/fileadmin/user_upload/redaktion/Ueber_die_RhB/Unternehmen/Dokumente/Geschaeftsberichte/Geschaeftsbericht_2017_der_Rhaetischen_Bahn.pdf"		"Geschäftsbericht RhB 2017"	2020-04-16T09:23:05
1113	3910	2018	"0"				"E-Mail Mazzone 28.3.2018"	2020-03-12T15:52:15
1115	4563	2018	5000				"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15
1116	5603	2018	"0"	"Ehrenamtlich"			"E-Mail Nazzone, 23.3.2018"	2020-03-12T15:52:15
1117	5256	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15
1118	4785	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15
1119	4545	2018	1500				"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15
1121	5993	2018	"0"	"Ehrenamtlich"			"E-Mail Mazzone, 23.3.2018"	2020-03-12T15:52:15
1122	1590	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1123	5358	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1124	1593	2018	"0"				"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1125	5448	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1126	1578	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1127	1579	2018	"0"		"https://www.priscabirrer-heimo.ch/portrat/transparenz/"		"Mail Birrer-Heimo 16.3.18"	2019-08-25T10:54:11
1128	5758	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1129	5759	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1130	5760	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1131	5761	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1132	5763	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1133	5879	2018	"0"	"Ehrenamtlich"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1134	5754	2018	200	"pro Sitzung"			"E-Mail 29.3.2018"	2020-04-16T10:53:48
1135	1951	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1136	1689	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1137	1691	2018	"0"		"Mail Caroni 3.3.18"			2020-03-08T22:41:51
1139	1304	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1140	1382	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1141	5691	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1142	5687	2018	"0"				"Mail Caroni 3.3.18"	2020-03-08T22:41:51
1143	75	2018	3000				"Lorenz Hess in 10v10, 28.5.2018"	2020-03-08T10:25:42
1144	5447	2017	107200	"Entschädigung für Stiftungs- und Verwaltungsratspräsidium"	"https://www.visana.ch/dam/internet/dokumente/04_ueber_visana/geschaeftsbericht_imagebroschuere/Visana_Geschaeftsbericht_2017_de"			2020-03-08T10:25:42
1145	3713	2018	5000	"Entschädigung"			"Mail 19.3.18"	2020-03-13T12:38:28
1147	6183	2018	"0"	"ehrenamtlich"			"Mail 19.3.18"	2020-03-13T12:38:28
1148	6118	2018	"0"	"ehrenamtlich"			"Mail 19.3.18"	2020-03-13T12:38:28
1149	5342	2018	"0"	"ehrenamtlich"			"Mail 19.3.18"	2020-03-13T12:38:28
1150	5349	2018	"0"	"ehrenamtlich"			"Mail 19.3.18"	2020-03-13T12:38:28
1151	5528	2018	"0"	"ehrenamtlich"			"Mail 19.3.18"	2020-03-13T12:38:28
1152	6186	2018	"0"	"Donne ses jetons de présence à la Fondation"			"Mail 27.3.18"	2020-03-26T11:58:47
1153	6187	2018	"0"				"Mail 27.3.18"	2020-03-26T11:58:47
1154	3115	2018	"0"				"Mail 27.3.18"	2020-03-26T11:58:47
1155	3954	2018	"0"				"Mail 27.3.18"	2020-03-26T11:58:47
1157	785	2017	107200	"Entschädigung für Stiftungs- und Verwaltungsratspräsidium"			"Geschäftsbericht Visana 2017"	2020-03-08T10:25:42
1158	4947	2018	"0"	"Ehrenamtlich"			"E-Mail-Portmann"	2020-04-13T09:12:04
1159	4006	2018	"0"	"Ehrenamtlich"			"E-Mail-Portmann"	2020-04-13T09:12:04
1161	4008	2018	"0"	"Ehrenamtlich"			"E-Mail-Portmann"	2020-04-13T09:12:04
1162	4010	2018	"0"	"Ehrenamtlich"			"E-Mail-Portmann"	2020-04-13T09:12:04
1163	3905	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1166	3909	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1167	3913	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1168	3914	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1169	3915	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1170	3916	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1171	3917	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1172	3918	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1173	3921	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1174	3922	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1175	3923	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1176	3924	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1177	3925	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1179	3927	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1180	4747	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1181	4748	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1182	4749	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1184	2462	2018	"0"	"Ehrenamtlich"			"E-Mail Masshard 3.3.18"	2020-11-21T09:30:46
1200	6210	2018	"0"	"Ehrenamtlich"			"E-Mail Meyer 6.3.18"	2020-06-16T16:04:07
1201	6211	2018	"0"	"Ehrenamtlich"			"E-Mail Meyer 6.3.18"	2020-06-16T16:04:07
1204	4532	2018	"0"	"Ehrenamtlich"			"E-Mail Meyer 6.3.18"	2020-12-04T09:52:58
1206	5278	2018	"0"	"Ehrenamtlich"			"E-Mail Moret 14.3.2018"	2020-03-23T16:09:01
1207	5267	2018	"0"	"Ehrenamtlich"			"E-Mail Moret 14.3.2018"	2020-03-23T16:09:01
1209	4380	2018	1000	"VR-Honorar"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1210	6255	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1212	3106	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1213	6219	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1214	5384	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1215	4876	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1216	6218	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1217	5196	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1218	5465	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1219	5234	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1221	4818	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1223	5360	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1224	5109	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1225	5995	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1227	1260	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1229	4381	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1230	4382	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1231	4384	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1232	4387	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1233	4389	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1235	4391	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1236	4392	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1240	4396	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1242	4398	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1243	3383	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1244	1112	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1246	4519	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1247	3276	2018	"0"	"Ehrenamtlich"			"E-Mail Markwalder 28.6.2018"	2020-11-05T10:50:09
1249	5809	2018	140000				"Beobachter 15/2018; Seite 19"	2020-03-14T08:41:32
1250	4104	2018	12000				"E-Mail 6.3.2018"	2020-11-23T07:46:49
1251	4021	2018	2000				"E-Mail 6.3.2018"	2020-11-23T07:46:49
1252	999	2018	10000				"E-Mail Nordmann 12.3.2018"	2020-11-21T09:47:57
1253	5471	2018	1000				"E-Mail Nordmann 12.3.2018"	2020-11-21T09:47:57
1254	1025	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1255	1026	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1256	1027	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1257	1028	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1258	1029	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1259	1030	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1260	1031	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1262	4655	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1263	5472	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1264	5473	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1265	5475	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1266	5476	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1268	432	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1270	1007	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1271	1013	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1272	1015	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1273	1016	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1274	1018	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1275	1019	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1276	1020	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1277	1021	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
1278	1022	2018	"0"	"Ehrenamtlich"			"E-Mail März 2018"	2020-11-21T09:47:57
